Date,Index_Value
2017-01-03,132.029554
2017-01-04,132.276055
2017-01-05,132.617272
2017-01-06,132.390421
2017-01-09,132.254357
2017-01-10,132.106207
2017-01-11,132.058983
2017-01-12,131.997966
2017-01-13,132.027901
2017-01-17,132.388057
2017-01-18,131.944934
2017-01-19,131.262089
2017-01-20,131.712052
2017-01-23,131.431671
2017-01-24,131.358086
2017-01-25,132.146021
2017-01-26,131.781991
2017-01-27,131.817999
2017-01-30,131.733835
2017-01-31,132.274963
2017-02-01,132.090112
2017-02-02,132.488237
2017-02-03,132.91103
2017-02-06,132.674112
2017-02-07,132.986393
2017-02-08,133.423847
2017-02-09,134.010573
2017-02-10,133.920822
2017-02-13,134.255299
2017-02-14,134.837861
2017-02-15,135.798069
2017-02-16,136.089556
2017-02-17,136.286499
2017-02-21,137.411419
2017-02-22,137.349688
2017-02-23,137.87136
2017-02-24,138.769415
2017-02-27,138.415907
2017-02-28,137.462611
2017-03-01,138.353481
2017-03-02,138.405312
2017-03-03,138.01438
2017-03-06,137.505233
2017-03-07,136.993316
2017-03-08,136.756749
2017-03-09,137.200881
2017-03-10,137.776392
2017-03-13,137.723376
2017-03-14,137.650991
2017-03-15,138.959
2017-03-16,138.640361
2017-03-17,138.571534
2017-03-20,138.599983
2017-03-21,138.09985
2017-03-22,138.341645
2017-03-23,137.997758
2017-03-24,138.055951
2017-03-27,138.091453
2017-03-28,138.510474
2017-03-29,138.630383
2017-03-30,138.96073
2017-03-31,138.430342
2017-03-31,137.993385
2017-04-03,138.07263
2017-04-04,138.482351
2017-04-05,138.153449
2017-04-06,138.234054
2017-04-07,138.280168
2017-04-10,138.438892
2017-04-11,138.039656
2017-04-12,138.054182
2017-04-13,137.293104
2017-04-17,137.840682
2017-04-18,137.645487
2017-04-19,137.90731
2017-04-20,138.871732
2017-04-21,138.751511
2017-04-24,139.775597
2017-04-25,140.089109
2017-04-26,140.261172
2017-04-27,140.882676
2017-04-28,141.039665
2017-05-01,141.259319
2017-05-02,141.429368
2017-05-03,141.152799
2017-05-04,141.153129
2017-05-05,141.762211
2017-05-08,141.918777
2017-05-09,141.840078
2017-05-10,142.276522
2017-05-11,142.141686
2017-05-12,142.127371
2017-05-15,142.761858
2017-05-16,142.469566
2017-05-17,140.54589
2017-05-18,141.513863
2017-05-19,142.287208
2017-05-22,142.954967
2017-05-23,143.116884
2017-05-24,143.62124
2017-05-25,144.449512
2017-05-26,144.798263
2017-05-30,145.190844
2017-05-31,145.795414
2017-06-01,146.562731
2017-06-02,146.970901
2017-06-05,147.067414
2017-06-06,146.988944
2017-06-07,147.272356
2017-06-08,146.863713
2017-06-09,146.620537
2017-06-12,146.238697
2017-06-13,146.654502
2017-06-14,146.608248
2017-06-15,146.350723
2017-06-16,146.223277
2017-06-19,147.032416
2017-06-20,146.28341
2017-06-21,146.512035
2017-06-22,146.520256
2017-06-23,146.642334
2017-06-26,146.465935
2017-06-27,145.066985
2017-06-28,146.115695
2017-06-29,144.483621
2017-06-30,144.584958
2017-06-30,144.869568
2017-07-03,144.997199
2017-07-05,145.156873
2017-07-06,144.098149
2017-07-07,144.649529
2017-07-10,144.173002
2017-07-11,144.129737
2017-07-12,145.220008
2017-07-13,145.811468
2017-07-14,146.480318
2017-07-17,146.35742
2017-07-18,146.850094
2017-07-19,147.580851
2017-07-20,148.017321
2017-07-21,147.521278
2017-07-24,147.516874
2017-07-25,148.300549
2017-07-26,148.665593
2017-07-27,149.233948
2017-07-28,148.498563
2017-07-31,148.856427
2017-08-01,149.573889
2017-08-02,149.787036
2017-08-03,149.961241
2017-08-04,149.950253
2017-08-07,150.247873
2017-08-08,150.219825
2017-08-09,149.523355
2017-08-10,147.563805
2017-08-11,147.598115
2017-08-14,148.738
2017-08-15,148.894035
2017-08-16,149.554806
2017-08-17,147.768512
2017-08-18,147.449664
2017-08-21,147.861647
2017-08-22,149.22052
2017-08-23,148.605023
2017-08-24,147.805666
2017-08-25,148.139829
2017-08-28,148.123166
2017-08-29,148.590165
2017-08-30,148.758375
2017-08-31,149.455967
2017-09-01,149.933708
2017-09-05,150.142191
2017-09-06,150.597216
2017-09-07,150.837716
2017-09-08,149.959221
2017-09-11,151.496209
2017-09-12,151.727099
2017-09-13,152.168495
2017-09-14,151.960832
2017-09-15,151.896238
2017-09-18,151.897275
2017-09-19,152.102397
2017-09-20,152.417406
2017-09-21,151.531372
2017-09-22,151.542958
2017-09-25,151.105469
2017-09-26,150.985798
2017-09-27,150.961289
2017-09-28,151.032295
2017-09-29,151.15126
2017-09-29,151.292045
2017-10-02,151.994691
2017-10-03,152.616109
2017-10-04,152.902438
2017-10-05,153.498741
