Date,Index_Value
2017-07-07,181.658158
2017-07-10,181.759895
2017-07-11,181.527157
2017-07-12,182.516157
2017-07-13,182.735667
2017-07-14,183.544011
2017-07-17,183.410895
2017-07-18,183.447699
2017-07-19,184.439755
2017-07-20,184.557839
2017-07-21,184.238281
2017-07-24,184.28311
2017-07-25,185.433247
2017-07-26,185.238054
2017-07-27,184.826758
2017-07-28,184.894753
2017-07-31,185.014657
2017-08-01,185.537057
2017-08-02,185.655137
2017-08-03,185.62553
2017-08-04,186.309459
2017-08-07,186.737445
2017-08-08,186.515887
2017-08-09,186.827759
2017-08-10,184.428413
2017-08-11,184.595542
2017-08-14,186.651398
2017-08-15,186.887954
2017-08-16,187.228981
2017-08-17,184.421282
2017-08-18,183.840466
2017-08-21,183.95785
2017-08-22,185.861103
2017-08-23,185.233447
2017-08-24,184.77235
2017-08-25,185.073277
2017-08-28,185.156651
2017-08-29,185.569265
2017-08-30,186.602097
2017-08-31,187.719157
2017-09-01,188.154085
2017-09-05,186.835331
2017-09-06,187.557572
2017-09-07,187.442597
2017-09-08,186.744666
2017-09-11,188.767092
2017-09-12,189.662704
2017-09-13,189.814227
2017-09-14,189.730695
2017-09-15,189.681517
2017-09-18,190.488825
2017-09-19,191.037696
2017-09-20,190.835007
2017-09-21,190.264495
2017-09-22,190.078583
2017-09-25,189.359175
2017-09-26,189.52017
2017-09-27,190.381883
2017-09-28,190.701083
2017-09-29,191.109798
2017-09-29,191.600565
2017-10-02,192.379005
2017-10-03,193.050271
2017-10-04,193.456265
2017-10-05,194.598374
2017-10-06,194.178251
2017-10-09,193.726146
2017-10-10,194.430571
