,0
2014-11-10,1.0276184811749614
2014-11-11,1.029563763370243
2014-11-12,1.0328245478477105
2014-11-13,1.0346865635608797
2014-11-14,1.0337784482103336
2014-11-17,1.033476902827838
2014-11-18,1.035345444833848
2014-11-19,1.0349494701843014
2014-11-20,1.0391366011086556
2014-11-21,1.043112692060272
2014-11-24,1.0456648514420912
2014-11-25,1.047939997562821
2014-11-26,1.0575742049114483
2014-11-28,1.0656642871560102
2014-12-01,1.0513487554278886
2014-12-02,1.0534895128587942
2014-12-03,1.053281798188239
2014-12-04,1.051948952723648
2014-12-05,1.0576890779312516
2014-12-08,1.05549942726529
2014-12-09,1.0525181567433948
2014-12-10,1.040309083948117
2014-12-11,1.0490599221226227
2014-12-12,1.0395431971770148
2014-12-15,1.0326652043685494
2014-12-16,1.0104688176307732
2014-12-17,1.035201363637289
2014-12-18,1.0597074070002945
2014-12-19,1.06522450068268
2014-12-22,1.079035665124325
2014-12-23,1.0812924127237422
2014-12-24,1.0802384457171705
2014-12-26,1.0830273737630756
2014-12-29,1.0820669807571197
2014-12-30,1.0780853781514455
2014-12-31,1.0678351848068008
2014-12-31,0.9905608416448279
2015-01-02,0.9861703141830147
2015-01-05,0.9702433649285729
2015-01-06,0.9654265391211808
2015-01-07,0.9790284864473398
2015-01-08,1.0039852001268832
2015-01-09,0.9935208950541046
2015-01-12,0.9826298932702572
2015-01-13,0.9816798085316518
2015-01-14,0.9775198615756262
2015-01-15,0.9633021486335175
2015-01-16,0.9765891362370457
2015-01-20,0.9820731265701845
2015-01-21,0.992336542954044
2015-01-22,1.0152502697826937
2015-01-23,1.0092190322125314
2015-01-26,1.008767113045851
2015-01-27,0.9907211913560879
2015-01-28,0.9900493991350727
2015-01-29,1.0074586559783965
2015-01-30,0.985780295571171
2015-02-02,0.9886279183398132
2015-02-03,0.9987622155402592
2015-02-04,1.002265927921858
2015-02-05,1.0069782288780915
2015-02-06,1.0019016404138315
2015-02-09,0.9974076505136479
2015-02-10,1.0170799018699186
2015-02-11,1.0229066545139804
2015-02-12,1.0284918343381413
2015-02-13,1.0259151199040322
2015-02-17,1.0254532457989107
2015-02-18,1.0275376902171747
2015-02-19,1.0344863007381087
2015-02-20,1.042680005272352
2015-02-23,1.0462503875437494
2015-02-24,1.0560058460640265
2015-02-25,1.0542094083032099
2015-02-26,1.056917191199984
2015-02-27,1.053798511717448
2015-03-02,1.0619535971197418
2015-03-03,1.058736100128107
2015-03-04,1.0571295520050203
2015-03-05,1.060507337075824
2015-03-06,1.0470954225719271
2015-03-09,1.0499831768100514
2015-03-10,1.028574336848501
2015-03-11,1.0264685347052722
2015-03-12,1.0463227956948742
2015-03-13,1.0367224077777728
2015-03-16,1.049033678356674
2015-03-17,1.0516018573095096
2015-03-18,1.062110200980412
2015-03-19,1.060599264175869
2015-03-20,1.0694314389381647
2015-03-23,1.0682629751944468
2015-03-24,1.0689858640871017
2015-03-25,1.0506093186093004
2015-03-26,1.0473542881982922
2015-03-27,1.050760942592114
2015-03-30,1.0622520165575107
2015-03-31,1.05127801977672
2015-03-31,0.9897300567323258
2015-04-01,0.9863970278070254
2015-04-02,0.98962268305805
2015-04-06,0.9972067920628561
2015-04-07,0.9931603003430438
2015-04-08,0.9968726236556931
2015-04-09,0.9966492091105856
2015-04-10,0.9980371732874853
2015-04-13,0.9983184822193703
2015-04-14,0.9972766543486069
2015-04-15,0.9901739077905626
2015-04-16,0.9956656955638186
2015-04-17,0.9813216546357885
2015-04-20,0.9935487127134921
2015-04-21,0.9960570988619883
2015-04-22,1.0015024156036445
2015-04-23,0.9986394814253844
2015-04-24,0.9979508835989519
2015-04-27,0.9913339320706142
2015-04-28,0.9865615997289023
2015-04-29,0.974842223405082
2015-04-30,0.9604445520869875
2015-05-01,0.9744026694238902
2015-05-04,0.9780443564606359
2015-05-05,0.9646335187636752
2015-05-06,0.9647719143436055
2015-05-07,0.9723250491224101
2015-05-08,0.9834787487703832
2015-05-11,0.9784613874881457
2015-05-12,0.9759172307690527
2015-05-13,0.9790836959387025
2015-05-14,0.9968942496371266
2015-05-15,0.9979129767704952
2015-05-18,1.0024448019165013
2015-05-19,0.9992919974866479
2015-05-20,0.9998083012631159
2015-05-21,0.9992704378270699
2015-05-22,0.9993032344264497
2015-05-26,0.9871940697551703
2015-05-27,0.9983064800324692
2015-05-28,0.9972804223231495
2015-05-29,0.990604434501112
2015-06-01,0.9940837980045253
2015-06-02,0.9937119863284674
2015-06-03,1.0033437637634548
2015-06-04,0.9937338835475008
2015-06-05,0.9894438318471481
2015-06-08,0.9841812945137968
2015-06-09,0.9838334279310125
2015-06-10,0.9961984383532921
2015-06-11,0.9974614983624643
2015-06-12,0.9910587985003635
2015-06-15,0.9869328512755979
2015-06-16,0.9948475893667774
2015-06-17,0.9953158861787178
2015-06-18,1.0058168165999735
2015-06-19,1.0027210027509774
2015-06-22,1.011735411659163
2015-06-23,1.0225765574172048
2015-06-24,1.0174699089623345
2015-06-25,1.017501812629842
2015-06-26,1.018506038393508
2015-06-29,0.998731252656462
2015-06-30,1.001101600892787
2015-06-30,1.0023997173279109
2015-07-01,1.012091242942713
2015-07-02,1.0093738206386293
2015-07-06,1.0088910023456894
2015-07-07,1.012432302482549
2015-07-08,0.9966426675441258
2015-07-09,0.9979796201197422
2015-07-10,1.016902383402012
2015-07-13,1.0320199215336099
2015-07-14,1.0393195121721626
2015-07-15,1.0435211750685645
2015-07-16,1.0485359249665982
2015-07-17,1.0647970807873441
2015-07-20,1.0696038029709458
2015-07-21,1.0673964639650229
2015-07-22,1.0616290883402668
2015-07-23,1.053027322601737
2015-07-24,1.0472357938319805
2015-07-27,1.0386212557103753
2015-07-28,1.0512613224853207
2015-07-29,1.0593529912608093
2015-07-30,1.053886751642909
2015-07-31,1.0541154976612086
2015-08-03,1.0535573242875047
2015-08-04,1.0527635526412618
2015-08-05,1.0663881224134242
2015-08-06,1.0565804415203577
2015-08-07,1.054281150119188
2015-08-10,1.0604537124541844
2015-08-11,1.0540775117488457
2015-08-12,1.0537869001719213
2015-08-13,1.0531999431130026
2015-08-14,1.0596703529119298
2015-08-17,1.0643216993674252
2015-08-18,1.074679865000075
2015-08-19,1.0676150065760843
2015-08-20,1.040911713151203
2015-08-21,1.0002878745387587
2015-08-24,0.9628711309299638
2015-08-25,0.9591474030488968
2015-08-26,0.9995548533940025
2015-08-27,1.0223388706146719
2015-08-28,1.0247040224588007
2015-08-31,1.0146254912288937
2015-09-01,0.9881992461746473
2015-09-02,1.011008495987866
2015-09-03,1.0062858988589634
2015-09-04,0.9938286786195027
2015-09-08,1.0135262056205954
2015-09-09,1.003633851104837
2015-09-10,1.0142814065588632
2015-09-11,1.0210737807552301
2015-09-14,1.019266904069032
2015-09-15,1.0317841152066007
2015-09-16,1.041788648326562
2015-09-17,1.0446713725950774
2015-09-18,1.0332427388749281
2015-09-21,1.0445513127067556
2015-09-22,1.0305796700680272
2015-09-23,1.035262570092583
2015-09-24,1.0361200703935711
2015-09-25,1.0295445141047046
2015-09-28,1.0058076489637917
2015-09-29,0.9966081336810995
2015-09-30,1.0174745789330653
2015-09-30,1.0209883615942628
2015-10-01,1.0254658916993882
2015-10-02,1.0370540579183185
2015-10-05,1.0513209741191354
2015-10-06,1.0429668448957345
2015-10-07,1.047138515056172
2015-10-08,1.0507858314291434
2015-10-09,1.05993445190573
2015-10-12,1.0674307666663365
2015-10-13,1.067347541677706
2015-10-14,1.0606569302248448
2015-10-15,1.071495229543417
2015-10-16,1.0764865552245224
2015-10-19,1.0812784250056715
2015-10-20,1.0792638991898504
2015-10-21,1.0752216469269342
2015-10-22,1.0859526604537162
2015-10-23,1.1003694389519765
2015-10-26,1.1018521461092523
2015-10-27,1.1037085432153828
2015-10-28,1.1123398731478158
2015-10-29,1.114741874850478
2015-10-30,1.1010682979364679
2015-11-02,1.1096198434701905
2015-11-03,1.1107173386651121
2015-11-04,1.1071816097974734
2015-11-05,1.1232623962892074
2015-11-06,1.1186674058486004
2015-11-09,1.109268599517387
2015-11-10,1.1148154150292149
2015-11-11,1.1149293330387513
2015-11-12,1.1037382001555816
2015-11-13,1.0788338304120784
2015-11-16,1.0906762179898024
2015-11-17,1.1035006461779435
2015-11-18,1.1230615285880161
2015-11-19,1.116471658465627
2015-11-20,1.1277059100567919
2015-11-23,1.1314288496784362
2015-11-24,1.1354532825328176
2015-11-25,1.1378745578811993
2015-11-27,1.1388002365320486
2015-11-30,1.1287750494492002
2015-12-01,1.1460525978198939
2015-12-02,1.1427136123067265
2015-12-03,1.1246129460108902
2015-12-04,1.1508080760321557
2015-12-07,1.143102968311671
2015-12-08,1.1427361189850775
2015-12-09,1.1277015354491033
2015-12-10,1.133752342831666
2015-12-11,1.114043864480106
2015-12-14,1.1241429965999303
2015-12-15,1.1281242146683907
